tipo,categoria,año,archivo,columna,descripcion,columna_anterior,columna_actual
columna_nueva,administrativos,2020,articles-406664_recurso.xlsx,Código del departamento (IES),Columna 'Código del departamento (IES)' aparece en 2020 pero no en 2019,,
columna_nueva,administrativos,2020,articles-406664_recurso.xlsx,Principal o Seccional,Columna 'Principal o Seccional' aparece en 2020 pero no en 2019,,
columna_eliminada,administrativos,2020,articles-406664_recurso.xlsx,Código de  la Institución,Columna 'Código de  la Institución' existía en 2019 pero desapareció en 2020,,
columna_eliminada,administrativos,2020,articles-406664_recurso.xlsx,Principal  o  Seccional,Columna 'Principal  o  Seccional' existía en 2019 pero desapareció en 2020,,
columna_eliminada,administrativos,2020,articles-406664_recurso.xlsx,Código del  Municipio (IES),Columna 'Código del  Municipio (IES)' existía en 2019 pero desapareció en 2020,,
columna_eliminada,administrativos,2020,articles-406664_recurso.xlsx,Departamento de  domicilio de la IES,Columna 'Departamento de  domicilio de la IES' existía en 2019 pero desapareció en 2020,,
columna_eliminada,administrativos,2020,articles-406664_recurso.xlsx,Código del  departamento (IES),Columna 'Código del  departamento (IES)' existía en 2019 pero desapareció en 2020,,
posible_renombre,administrativos,2020,articles-406664_recurso.xlsx,,Posible renombre: 'Código de  la Institución' → 'Código de la Institución',Código de  la Institución,Código de la Institución
posible_renombre,administrativos,2020,articles-406664_recurso.xlsx,,Posible renombre: 'Departamento de  domicilio de la IES' → 'Departamento de domicilio de la IES',Departamento de  domicilio de la IES,Departamento de domicilio de la IES
posible_renombre,administrativos,2020,articles-406664_recurso.xlsx,,Posible renombre: 'Principal  o  Seccional' → 'Principal o Seccional',Principal  o  Seccional,Principal o Seccional
posible_renombre,administrativos,2020,articles-406664_recurso.xlsx,,Posible renombre: 'Código del  departamento (IES)' → 'Código del departamento (IES)',Código del  departamento (IES),Código del departamento (IES)
posible_renombre,administrativos,2020,articles-406664_recurso.xlsx,,Posible renombre: 'Código del  Municipio (IES)' → 'Código del Municipio (IES)',Código del  Municipio (IES),Código del Municipio (IES)
columna_nueva,administrativos,2021,articles-411247_recurso.xlsx,Carácter IES,Columna 'Carácter IES' aparece en 2021 pero no en 2020,,
columna_nueva,administrativos,2021,articles-411247_recurso.xlsx,ID Carácter IES,Columna 'ID Carácter IES' aparece en 2021 pero no en 2020,,
columna_eliminada,administrativos,2021,articles-411247_recurso.xlsx,Caracter IES,Columna 'Caracter IES' existía en 2020 pero desapareció en 2021,,
columna_eliminada,administrativos,2021,articles-411247_recurso.xlsx,ID Caracter IES,Columna 'ID Caracter IES' existía en 2020 pero desapareció en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,TÉCNICO,Columna 'TÉCNICO' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,SECTOR IES,Columna 'SECTOR IES' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,CARÁCTER IES,Columna 'CARÁCTER IES' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,DEPARTAMENTO DE DOMICILIO DE LA IES,Columna 'DEPARTAMENTO DE DOMICILIO DE LA IES' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,PRINCIPAL O SECCIONAL,Columna 'PRINCIPAL O SECCIONAL' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,CÓDIGO DEL MUNICIPIO (IES),Columna 'CÓDIGO DEL MUNICIPIO (IES)' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,SEMESTRE,Columna 'SEMESTRE' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,PROFESIONAL,Columna 'PROFESIONAL' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,TOTAL,Columna 'TOTAL' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,CÓDIGO DE LA INSTITUCIÓN,Columna 'CÓDIGO DE LA INSTITUCIÓN' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,ID SECTOR IES,Columna 'ID SECTOR IES' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES),Columna 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,AUXILIAR,Columna 'AUXILIAR' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,DIRECTIVO,Columna 'DIRECTIVO' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,CÓDIGO DEL DEPARTAMENTO (IES),Columna 'CÓDIGO DEL DEPARTAMENTO (IES)' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,ID CARÁCTER IES,Columna 'ID CARÁCTER IES' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,AÑO,Columna 'AÑO' aparece en 2022 pero no en 2021,,
columna_nueva,administrativos,2022,articles-416250_recurso.xlsx,MUNICIPIO DE DOMICILIO DE LA IES,Columna 'MUNICIPIO DE DOMICILIO DE LA IES' aparece en 2022 pero no en 2021,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Directivo,Columna 'Directivo' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Técnico,Columna 'Técnico' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Auxiliar,Columna 'Auxiliar' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Semestre,Columna 'Semestre' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Código de la Institución,Columna 'Código de la Institución' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Profesional,Columna 'Profesional' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,ID Carácter IES,Columna 'ID Carácter IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Sector IES,Columna 'Sector IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Municipio de domicilio de la IES,Columna 'Municipio de domicilio de la IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Código del Municipio (IES),Columna 'Código del Municipio (IES)' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Año,Columna 'Año' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Carácter IES,Columna 'Carácter IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Departamento de domicilio de la IES,Columna 'Departamento de domicilio de la IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Institución de Educación Superior (IES),Columna 'Institución de Educación Superior (IES)' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,ID Sector IES,Columna 'ID Sector IES' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Código del departamento (IES),Columna 'Código del departamento (IES)' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Total,Columna 'Total' existía en 2021 pero desapareció en 2022,,
columna_eliminada,administrativos,2022,articles-416250_recurso.xlsx,Principal o Seccional,Columna 'Principal o Seccional' existía en 2021 pero desapareció en 2022,,
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Código del Municipio (IES)' → 'CÓDIGO DEL MUNICIPIO (IES)',Código del Municipio (IES),CÓDIGO DEL MUNICIPIO (IES)
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Municipio de domicilio de la IES' → 'MUNICIPIO DE DOMICILIO DE LA IES',Municipio de domicilio de la IES,MUNICIPIO DE DOMICILIO DE LA IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Año' → 'AÑO',Año,AÑO
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Departamento de domicilio de la IES' → 'DEPARTAMENTO DE DOMICILIO DE LA IES',Departamento de domicilio de la IES,DEPARTAMENTO DE DOMICILIO DE LA IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Código del departamento (IES)' → 'CÓDIGO DEL DEPARTAMENTO (IES)',Código del departamento (IES),CÓDIGO DEL DEPARTAMENTO (IES)
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Técnico' → 'TÉCNICO',Técnico,TÉCNICO
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Auxiliar' → 'AUXILIAR',Auxiliar,AUXILIAR
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'ID Sector IES' → 'ID SECTOR IES',ID Sector IES,ID SECTOR IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Total' → 'TOTAL',Total,TOTAL
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Directivo' → 'DIRECTIVO',Directivo,DIRECTIVO
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Semestre' → 'SEMESTRE',Semestre,SEMESTRE
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Código de la Institución' → 'CÓDIGO DE LA INSTITUCIÓN',Código de la Institución,CÓDIGO DE LA INSTITUCIÓN
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Carácter IES' → 'CARÁCTER IES',Carácter IES,CARÁCTER IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Profesional' → 'PROFESIONAL',Profesional,PROFESIONAL
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'ID Carácter IES' → 'ID CARÁCTER IES',ID Carácter IES,ID CARÁCTER IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Sector IES' → 'SECTOR IES',Sector IES,SECTOR IES
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Institución de Educación Superior (IES)' → 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)',Institución de Educación Superior (IES),INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)
posible_renombre,administrativos,2022,articles-416250_recurso.xlsx,,Posible renombre: 'Principal o Seccional' → 'PRINCIPAL O SECCIONAL',Principal o Seccional,PRINCIPAL O SECCIONAL
columna_nueva,administrativos,2023,articles-421537_recurso.xlsx,IES ACREDITADA,Columna 'IES ACREDITADA' aparece en 2023 pero no en 2022,,
columna_nueva,administrativos,2023,articles-421537_recurso.xlsx,TIPO IES,Columna 'TIPO IES' aparece en 2023 pero no en 2022,,
columna_nueva,administrativos,2023,articles-421537_recurso.xlsx,CÓODIGO DE LA INSTITUCIÓN,Columna 'CÓODIGO DE LA INSTITUCIÓN' aparece en 2023 pero no en 2022,,
columna_eliminada,administrativos,2023,articles-421537_recurso.xlsx,CÓDIGO DE LA INSTITUCIÓN,Columna 'CÓDIGO DE LA INSTITUCIÓN' existía en 2022 pero desapareció en 2023,,
columna_eliminada,administrativos,2023,articles-421537_recurso.xlsx,PRINCIPAL O SECCIONAL,Columna 'PRINCIPAL O SECCIONAL' existía en 2022 pero desapareció en 2023,,
